Age,Attrition,BusinessTravel,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageWorkingHours,TotalWorkingDays,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
0.23809523809523808,0.0,0.5,0.0,0.5,0.0,0.08335966298051606,0.1111111111111111,0.2142857142857143,0.0,0.125,0.3333333333333333,0.125,0.0,0.23529411764705882,0.6666666666666667,0.0,1.0,1.0,0.3333333333333333,0.027395863343659732,0.695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4523809523809524,0.0,0.5,0.0,0.5,0.25,0.22838335966298054,0.4444444444444444,0.0,0.0,0.17500000000000002,0.3333333333333333,0.125,0.0,0.058823529411764705,0.6666666666666667,0.0,0.6666666666666667,1.0,1.0,0.14854384090076178,0.5217391304347831,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.07142857142857145,0.0,0.5,0.07142857142857142,0.25,0.0,0.16872037914691945,0.1111111111111111,0.0714285714285714,1.0,0.07500000000000001,0.5,0.07500000000000001,0.06666666666666667,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,1.0,0.13158984958638875,0.08695652173913082,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4523809523809524,0.0,0.0,0.0,0.5,0.25,0.16419167983149027,0.2222222222222222,0.1428571428571428,0.3333333333333333,0.375,0.3333333333333333,0.125,0.0,0.11764705882352941,0.6666666666666667,0.0,0.0,1.0,0.6666666666666667,0.9967262364564196,0.9130434782608692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4047619047619047,0.0,0.5,0.2142857142857143,0.75,0.0,0.07525013164823594,0.7777777777777777,0.3571428571428571,0.0,0.25,0.8333333333333333,0.17500000000000002,0.4,0.11764705882352941,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1987517720735792,0.304347826086957,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.4761904761904761,0.0,0.5,0.25,0.5,0.0,0.3086361242759347,0.1111111111111111,0.0,0.3333333333333333,0.2,0.8333333333333333,0.2,0.4666666666666667,0.4117647058823529,0.6666666666666667,0.0,0.0,0.0,0.6666666666666667,0.6580219393570268,0.2608695652173907,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.19047619047619052,0.0,1.0,0.0,0.75,0.25,0.496998420221169,0.1111111111111111,0.4999999999999999,0.0,0.15000000000000002,0.5,0.15000000000000002,0.06666666666666667,0.23529411764705882,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.0,0.32285960837882555,0.304347826086957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7619047619047619,0.0,0.5,0.25,0.75,0.0,0.4559241706161138,0.3333333333333333,0.8571428571428571,0.0,0.7000000000000001,0.3333333333333333,0.25,0.06666666666666667,0.3529411764705882,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.011437818325528148,0.3478260869565215,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8333333333333333,0.0,0.5,0.35714285714285715,0.75,0.25,0.05997893628225382,0.3333333333333333,0.0,0.0,0.525,0.3333333333333333,0.125,0.06666666666666667,0.1764705882352941,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.4825559407221922,0.304347826086957,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5714285714285714,0.0,0.5,0.10714285714285714,0.75,0.0,0.4169036334913112,0.1111111111111111,0.2142857142857143,0.0,0.28199840945239724,0.6666666666666666,0.5,0.7333333333333333,0.3529411764705882,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.1685874432046861,0.7391304347826093,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2619047619047619,0.0,1.0,0.5357142857142857,0.75,0.0,0.28983675618746707,0.1111111111111111,0.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.0,0.5294117647058824,0.6666666666666667,0.0,0.3333333333333333,1.0,0.3333333333333333,0.2249135086888261,0.2608695652173907,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8809523809523809,0.0,0.5,0.0,0.75,0.0,0.3048973143759873,0.3333333333333333,0.0,0.0,0.30000000000000004,0.3333333333333333,0.25,0.0,0.47058823529411764,0.6666666666666667,0.0,0.3333333333333333,1.0,0.6666666666666667,0.6714944064076351,0.695652173913043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.19047619047619052,0.0,1.0,0.2857142857142857,0.5,0.0,0.804739336492891,0.1111111111111111,0.7857142857142857,0.0,0.125,0.5,0.125,0.2,0.1764705882352941,0.6666666666666667,1.0,0.0,0.0,0.6666666666666667,0.9894031326336674,0.6086956521739122,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4523809523809524,0.0,0.5,0.14285714285714285,0.0,0.0,0.08931016324381255,0.1111111111111111,0.0,0.0,0.42500000000000004,0.3333333333333333,0.42500000000000004,0.3333333333333333,0.4117647058823529,0.6666666666666667,0.0,1.0,1.0,0.6666666666666667,0.32554956125434353,0.47826086956521685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6190476190476188,1.0,1.0,0.0,0.25,0.25,0.49099526066350707,0.3333333333333333,0.2142857142857143,0.3333333333333333,0.47500000000000003,0.3333333333333333,0.025,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.0,0.9894941289738233,0.7826086956521738,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4761904761904761,0.0,0.5,0.03571428571428571,0.5,0.0,0.1810953133228015,1.0,0.0714285714285714,0.0,0.25,0.5,0.05,0.06666666666666667,0.11764705882352941,0.3333333333333333,0.0,1.0,1.0,0.6666666666666667,0.17336458945568456,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.19047619047619052,1.0,0.5,0.10714285714285714,0.5,0.5,0.3077935755660874,0.2222222222222222,0.0,0.0,0.125,0.8333333333333333,0.07500000000000001,0.0,0.11764705882352941,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666667,0.8186083978570129,0.5652173913043477,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.23809523809523808,0.0,0.5,0.2142857142857143,0.5,0.0,0.45434439178515007,0.1111111111111111,0.1428571428571428,0.0,0.125,1.0,0.125,0.0,0.11764705882352941,0.3333333333333333,0.0,1.0,1.0,0.6666666666666667,0.14942788381556182,0.7391304347826093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7380952380952379,0.0,1.0,0.0,0.0,0.25,0.13596629805160612,1.0,0.1428571428571428,0.0,0.55,0.3333333333333333,0.07500000000000001,0.06666666666666667,0.11764705882352941,0.6666666666666667,0.0,0.6666666666666667,0.0,0.6666666666666667,0.8990748650837044,0.39130434782608603,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.42857142857142855,0.0,0.5,0.14285714285714285,0.5,0.5,0.23149025803054243,0.4444444444444444,0.2142857142857143,0.0,0.25,0.3333333333333333,0.2,0.4666666666666667,0.4117647058823529,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.04574064766429009,0.7826086956521738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3095238095238095,0.0,1.0,0.2857142857142857,0.75,0.0,0.19352290679304898,0.1111111111111111,0.3571428571428571,0.3333333333333333,0.05,0.6666666666666666,0.05,0.13333333333333333,0.11764705882352941,0.6666666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,0.125162919323774,0.6521739130434785,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.19047619047619052,1.0,0.5,0.25,0.5,0.25,0.7781990521327015,0.1111111111111111,0.0714285714285714,0.6666666666666666,0.2,0.8333333333333333,0.2,0.4666666666666667,0.23529411764705882,0.6666666666666667,0.0,1.0,1.0,0.6666666666666667,0.8506592826375896,0.304347826086957,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4523809523809524,0.0,1.0,0.2857142857142857,0.0,0.0,0.026592943654555022,0.1111111111111111,0.2142857142857143,0.0,0.1,0.5,0.1,0.06666666666666667,0.11764705882352941,0.6666666666666667,0.0,0.3333333333333333,1.0,0.3333333333333333,0.7936745638449336,0.7391304347826093,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5714285714285714,0.0,1.0,0.03571428571428571,0.25,0.5,0.10252764612954188,0.5555555555555556,0.1428571428571428,0.0,0.5750000000000001,0.3333333333333333,0.5,0.26666666666666666,0.47058823529411764,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,1.0,0.005720642243602692,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.5,0.0,0.75,0.0,0.069826224328594,0.1111111111111111,0.2142857142857143,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.16247827906612988,0.08695652173913082,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.4047619047619047,0.0,0.5,0.6785714285714285,0.25,0.0,0.21827277514481305,0.0,0.5714285714285713,0.0,0.30000000000000004,0.3333333333333333,0.275,0.4,0.5294117647058824,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.34242126388339633,0.6086956521739122,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.42857142857142855,0.0,1.0,0.25,0.5,0.5,0.3134807793575566,0.4444444444444444,0.0714285714285714,0.6666666666666666,0.1,0.3333333333333333,0.025,0.0,0.0,0.3333333333333333,0.0,0.6666666666666667,0.5760820045558086,0.6666666666666667,0.24687316659471836,0.8260869565217384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7857142857142856,0.0,0.5,0.03571428571428571,0.5,0.25,0.2457082675092154,0.5555555555555556,0.1428571428571428,0.0,0.325,0.3333333333333333,0.1,0.06666666666666667,0.11764705882352941,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666667,0.32364521634220544,0.43478260869565233,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5476190476190477,0.0,0.5,0.9999999999999999,0.0,0.0,0.07214323328067404,0.1111111111111111,0.0714285714285714,0.0,0.55,1.0,0.55,0.0,0.23529411764705882,0.6666666666666667,0.0,1.0,0.3333333333333333,0.6666666666666667,0.1972535800379298,0.7391304347826093,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5,0.2142857142857143,0.5,0.0,0.14760400210637178,0.1111111111111111,0.2857142857142857,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.6666666666666667,0.20832269227802347,0.6521739130434785,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.23809523809523808,0.0,0.5,0.2857142857142857,0.5,0.0,0.1916271721958926,0.0,0.8571428571428571,0.6666666666666666,0.225,0.3333333333333333,0.2,0.0,0.4117647058823529,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666667,0.24625134192252296,0.8260869565217384,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.3095238095238095,0.0,0.5,0.25,0.0,0.0,0.10147446024223278,0.4444444444444444,0.0714285714285714,0.3333333333333333,0.25,0.3333333333333333,0.2,0.4666666666666667,0.4117647058823529,0.6666666666666667,0.0,0.3333333333333333,1.0,0.3333333333333333,0.24060257455981993,0.6521739130434785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.49999999999999994,0.0,0.5,0.14285714285714285,0.75,0.25,0.05771458662453923,0.0,0.6428571428571427,0.0,0.47500000000000003,0.5,0.45,0.2,0.4117647058823529,0.6666666666666667,1.0,0.6666666666666667,1.0,0.3333333333333333,0.3319184723874977,0.43478260869565233,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.42857142857142855,0.0,0.0,0.14285714285714285,0.75,0.0,0.3985781990521327,0.7777777777777777,0.7142857142857143,0.0,0.275,0.6666666666666666,0.225,0.0,0.47058823529411764,0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.37049372393011404,0.5217391304347831,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.0,0.5,0.03571428571428571,0.5,0.25,0.08936282253817801,0.1111111111111111,0.7142857142857143,0.3333333333333333,0.325,0.6666666666666666,0.325,0.26666666666666666,0.47058823529411764,0.6666666666666667,1.0,1.0,0.6666666666666667,0.3333333333333333,0.20160805494116452,0.08695652173913082,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4761904761904761,0.0,0.5,0.14285714285714285,0.25,0.5,0.2830437072143233,0.3333333333333333,0.5714285714285713,0.6666666666666666,0.47500000000000003,0.6666666666666666,0.25,0.0,0.058823529411764705,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666667,0.18815634341071763,0.13043478260869534,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9523809523809523,0.0,0.0,0.03571428571428571,0.5,0.25,0.15581885202738285,0.2222222222222222,0.1428571428571428,0.6666666666666666,0.30000000000000004,0.5,0.125,0.06666666666666667,0.11764705882352941,0.3333333333333333,0.0,1.0,0.6666666666666667,0.6666666666666667,0.973329831397697,0.7391304347826093,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3095238095238095,0.0,0.5,0.6785714285714285,0.0,0.5,0.4685624012638231,0.0,0.1428571428571428,0.3333333333333333,0.15000000000000002,0.5,0.125,0.0,0.1764705882352941,0.3333333333333333,0.0,0.6666666666666667,1.0,0.6666666666666667,0.6249756811610181,0.5217391304347831,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3095238095238095,0.0,0.5,0.2142857142857143,0.75,0.25,0.6432859399684044,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.225,0.3333333333333333,0.05,0.06666666666666667,0.0,0.6666666666666667,1.0,0.0,0.0,0.6666666666666667,0.17340089009881776,0.6086956521739122,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6428571428571428,0.0,1.0,0.07142857142857142,0.0,0.0,0.1332806740389679,0.1111111111111111,0.1428571428571428,0.0,0.6000000000000001,1.0,0.6000000000000001,0.6,0.6470588235294118,0.6666666666666667,0.0,0.0,0.0,0.6666666666666667,0.26878408040500346,0.47826086956521685,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
